name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.house_pa.monitors,production,3,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.mixer.front_of_house,production,4,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.mixer.monitor_console,production,5,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.mixer.channels,production,6,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.microphones.vocal_mic_models,production,7,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.microphones.instrument_mics,production,8,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.microphones.wireless_available,production,9,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.di_boxes,production,10,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.cables_and_stands,production,11,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.backline.drum_kit_details,production,12,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.backline.bass_amp,production,13,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.backline.guitar_amps,production,14,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.backline.keyboard,production,15,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.backline.piano,production,16,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.lighting,production,17,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.video_projection,production,18,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.live_stream_capability,production,19,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.recording_capability,production,20,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.tie_lines_to_recording_room,production,21,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.power,production,22,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.house_engineer_onsite,production,23,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.stage.width_ft,room,24,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.stage.depth_ft,room,25,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.stage.height_in,room,26,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.stage.ground_or_riser,room,27,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,staffing.door_staff,staffing,28,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,staffing.security,staffing,29,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,staffing.runners_hospitality,staffing,30,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.capacity_seated,room,31,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.capacity_official,room,32,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.green_room,room,33,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.load_in,room,34,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.parking,room,35,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.floor,room,36,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,room.sightlines,room,37,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,venue.lat_lon,venue,38,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,venue.year_opened,venue,39,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.booker_name,booking,40,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.booker_email,booking,41,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.lead_time_weeks,booking,42,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.deal_structure,booking,43,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.typical_fee_range,booking,44,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.ticketing_platform,booking,45,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.standard_set_length_min,booking,46,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.typical_night_format,booking,47,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,booking.in_house_promo_support,booking,48,48
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.house_pa.brand_and_model,production,1,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.house_pa.subs,production,2,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.house_pa.monitors,production,3,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.mixer.front_of_house,production,4,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.mixer.monitor_console,production,5,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.mixer.channels,production,6,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.microphones.vocal_mic_models,production,7,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.microphones.instrument_mics,production,8,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.microphones.wireless_available,production,9,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.di_boxes,production,10,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.cables_and_stands,production,11,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.backline.drum_kit_details,production,12,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.backline.bass_amp,production,13,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.backline.guitar_amps,production,14,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.backline.keyboard,production,15,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.backline.piano,production,16,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.lighting,production,17,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.video_projection,production,18,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.live_stream_capability,production,19,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.recording_capability,production,20,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.tie_lines_to_recording_room,production,21,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.power,production,22,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,production.house_engineer_onsite,production,23,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.stage.width_ft,room,24,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.stage.depth_ft,room,25,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.stage.height_in,room,26,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.stage.ground_or_riser,room,27,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,staffing.door_staff,staffing,28,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,staffing.security,staffing,29,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,staffing.runners_hospitality,staffing,30,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.capacity_seated,room,31,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.capacity_official,room,32,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.green_room,room,33,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.load_in,room,34,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.parking,room,35,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.floor,room,36,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,room.sightlines,room,37,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,venue.lat_lon,venue,38,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,venue.year_opened,venue,39,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.booker_name,booking,40,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.booker_email,booking,41,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.booker_phone,booking,42,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.lead_time_weeks,booking,43,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.deal_structure,booking,44,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.typical_fee_range,booking,45,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.ticketing_platform,booking,46,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.standard_set_length_min,booking,47,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.typical_night_format,booking,48,49
B-Side,Memphis,TN,,,,Medium,Via Minglewood Hall: (901) 312-6058,booking.in_house_promo_support,booking,49,49
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.house_pa.brand_and_model,production,1,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.house_pa.subs,production,2,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.house_pa.monitors,production,3,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.mixer.front_of_house,production,4,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.mixer.monitor_console,production,5,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.mixer.channels,production,6,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.microphones.vocal_mic_models,production,7,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.microphones.instrument_mics,production,8,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.microphones.wireless_available,production,9,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.di_boxes,production,10,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.cables_and_stands,production,11,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.backline.drum_kit_details,production,12,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.backline.bass_amp,production,13,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.backline.guitar_amps,production,14,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.backline.keyboard,production,15,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.backline.piano,production,16,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.lighting,production,17,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.video_projection,production,18,46
Ground Zero Blues Club,Clarksdale,MS,(662) 621-9009,,https://www.groundzerobluesclub.com,High,(662) 621-9009 or groundzerobluesclub.com,production.live_stream_capability,production,19,46
